# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
-29 7 31 666666
-28 7 31 666666
-27 7 31 555555
-26 7 31 666666
-32 8 31 777777
-31 8 31 666666
-30 8 31 666666
-33 8 32 666666
-35 9 32 777777
-34 9 32 777777
-39 10 32 888888
-38 10 32 777777
-37 10 32 777777
-36 10 32 777777
-41 11 32 888888
-40 11 32 777777
-44 12 32 666666
-43 12 32 666666
-42 12 32 777777
-44 13 32 777777
-45 14 32 777777
-44 14 32 777777
-45 15 32 777777
-33 8 33 777777
-38 9 33 888888
-37 9 33 888888
-36 9 33 888888
-35 9 33 888888
-34 9 33 888888
-44 10 33 666666
-43 10 33 666666
-42 10 33 666666
-41 10 33 777777
-40 10 33 888888
-39 10 33 888888
-45 11 33 777777
-44 11 33 666666
-43 11 33 666666
-42 11 33 777777
-46 12 33 777777
-45 12 33 666666
-46 13 33 666666
-45 13 33 666666
-47 14 33 888888
-46 14 33 777777
-47 15 33 888888
-46 15 33 777777
-33 8 34 888888
-47 9 34 777777
-46 9 34 666666
-45 9 34 777777
-44 9 34 888888
-43 9 34 666666
-42 9 34 777777
-41 9 34 888888
-40 9 34 888888
-39 9 34 777777
-38 9 34 888888
-37 9 34 888888
-36 9 34 888888
-35 9 34 888888
-34 9 34 888888
-48 10 34 777777
-47 10 34 777777
-46 10 34 666666
-45 10 34 777777
-48 11 34 777777
-47 11 34 777777
-46 11 34 777777
-48 12 34 777777
-47 12 34 777777
-48 13 34 777777
-47 13 34 777777
-48 14 34 666666
-48 15 34 666666
-47 7 35 777777
-46 7 35 777777
-48 8 35 777777
-47 8 35 777777
-46 8 35 777777
-45 8 35 777777
-44 8 35 777777
-43 8 35 666666
-42 8 35 666666
-41 8 35 777777
-40 8 35 888888
-33 8 35 777777
-48 9 35 777777
-39 9 35 888888
-38 9 35 888888
-37 9 35 888888
-36 9 35 888888
-35 9 35 888888
-34 9 35 777777
-48 7 36 777777
-47 7 36 777777
-46 7 36 777777
-45 7 36 777777
-44 7 36 666666
-43 7 36 666666
-42 7 36 888888
-41 8 36 777777
-40 8 36 888888
-33 8 36 777777
-39 9 36 888888
-38 9 36 888888
-37 9 36 888888
-36 9 36 777777
-35 9 36 777777
-34 9 36 777777
-48 6 37 777777
-47 6 37 777777
-46 6 37 777777
-45 6 37 777777
-44 6 37 777777
-43 7 37 777777
-42 7 37 888888
-41 7 37 777777
-40 8 37 888888
-39 8 37 888888
-38 8 37 777777
-37 8 37 777777
-36 8 37 888888
-35 8 37 888888
-34 8 37 888888
-33 8 37 888888
-48 5 38 666666
-47 5 38 777777
-46 5 38 777777
-45 5 38 777777
-44 6 38 777777
-43 6 38 777777
-42 6 38 777777
-41 7 38 777777
-40 7 38 777777
-39 8 38 888888
-38 8 38 777777
-37 8 38 666666
-36 8 38 777777
-35 8 38 777777
-34 8 38 888888
-33 8 38 888888
-48 5 39 777777
-47 5 39 777777
-46 5 39 777777
-45 5 39 777777
-44 5 39 777777
-43 6 39 777777
-42 6 39 777777
-41 7 39 777777
-40 7 39 777777
-39 8 39 777777
-38 8 39 888888
-37 8 39 777777
-36 8 39 888888
-35 8 39 777777
-34 8 39 777777
-33 8 39 777777
-48 4 40 777777
-47 4 40 777777
-46 4 40 777777
-45 5 40 666666
-44 5 40 666666
-43 5 40 666666
-42 6 40 777777
-41 6 40 666666
-40 7 40 777777
-39 7 40 777777
-38 8 40 777777
-37 8 40 888888
-36 8 40 777777
-35 8 40 777777
-34 8 40 777777
-33 8 40 888888
-48 4 41 888888
-47 4 41 777777
-46 4 41 777777
-45 4 41 777777
-44 5 41 666666
-43 5 41 666666
-42 6 41 555555
-41 6 41 777777
-40 6 41 666666
-39 7 41 666666
-38 7 41 777777
-35 7 41 666666
-34 7 41 888888
-33 7 41 888888
-37 8 41 777777
-36 8 41 777777
-48 4 42 777777
-47 4 42 666666
-46 4 42 666666
-45 4 42 777777
-44 5 42 666666
-43 5 42 666666
-42 5 42 666666
-41 6 42 777777
-40 6 42 555555
-39 6 42 666666
-38 7 42 666666
-37 7 42 777777
-36 7 42 777777
-35 7 42 555555
-34 7 42 666666
-33 7 42 777777
-48 3 43 888888
-47 3 43 888888
-46 4 43 555555
-45 4 43 555555
-44 4 43 777777
-43 5 43 777777
-42 5 43 666666
-41 5 43 555555
-40 6 43 555555
-39 6 43 555555
-38 7 43 666666
-37 7 43 777777
-36 7 43 777777
-35 7 43 666666
-34 7 43 777777
-33 7 43 777777
-48 3 44 666666
-47 3 44 777777
-46 4 44 444444
-45 4 44 555555
-44 4 44 555555
-43 5 44 555555
-42 5 44 555555
-41 5 44 666666
-40 6 44 666666
-39 6 44 666666
-38 6 44 666666
-37 7 44 555555
-36 7 44 555555
-35 7 44 666666
-34 7 44 777777
-33 7 44 555555
-48 3 45 777777
-47 3 45 666666
-46 4 45 555555
-45 4 45 555555
-44 4 45 555555
-43 5 45 555555
-42 5 45 555555
-41 5 45 444444
-40 6 45 333333
-39 6 45 444444
-38 6 45 555555
-37 6 45 555555
-36 7 45 666666
-35 7 45 555555
-34 7 45 666666
-33 7 45 666666
-48 3 46 666666
-47 4 46 555555
-46 4 46 444444
-45 4 46 666666
-44 5 46 555555
-43 5 46 555555
-42 5 46 444444
-41 5 46 333333
-40 6 46 444444
-39 6 46 333333
-38 6 46 777777
-37 6 46 555555
-36 7 46 444444
-35 7 46 333333
-34 7 46 555555
-33 7 46 444444
-48 3 47 666666
-47 4 47 555555
-46 4 47 555555
-45 5 47 555555
-44 5 47 777777
-43 5 47 666666
-42 5 47 555555
-41 6 47 444444
-40 6 47 333333
-39 6 47 444444
-38 6 47 555555
-37 7 47 444444
-36 7 47 444444
-35 7 47 444444
-34 7 47 444444
-33 7 47 444444
-48 3 48 666666
-47 4 48 555555
-46 4 48 444444
-45 5 48 444444
-44 5 48 333333
-43 5 48 333333
-42 6 48 333333
-41 6 48 555555
-40 6 48 444444
-39 6 48 555555
-38 7 48 333333
-37 7 48 555555
-36 7 48 333333
-35 7 48 444444
-34 7 48 444444
-33 8 48 333333
-48 4 49 555555
-47 4 49 555555
-46 5 49 444444
-45 5 49 333333
-44 6 49 444444
-43 6 49 333333
-42 6 49 333333
-41 6 49 444444
-40 7 49 444444
-39 7 49 444444
-38 7 49 555555
-37 7 49 555555
-36 7 49 333333
-35 7 49 333333
-34 8 49 222222
-33 8 49 333333
-48 4 50 555555
-47 5 50 444444
-46 5 50 555555
-45 6 50 444444
-44 6 50 333333
-43 6 50 444444
-42 7 50 333333
-41 7 50 333333
-40 7 50 555555
-39 7 50 333333
-38 7 50 333333
-37 8 50 333333
-36 8 50 333333
-35 8 50 222222
-34 8 50 333333
-33 8 50 222222
-48 5 51 444444
-47 6 51 444444
-46 6 51 444444
-45 7 51 555555
-44 7 51 555555
-43 7 51 555555
-42 7 51 333333
-41 7 51 444444
-40 8 51 444444
-39 8 51 666666
-38 8 51 444444
-37 8 51 555555
-36 9 51 555555
-35 9 51 333333
-34 9 51 222222
-33 9 51 222222
-48 6 52 333333
-47 6 52 555555
-46 7 52 555555
-45 7 52 555555
-44 7 52 444444
-43 7 52 333333
-42 8 52 666666
-41 8 52 333333
-40 8 52 555555
-39 8 52 777777
-38 9 52 444444
-37 9 52 333333
-36 10 52 444444
-35 10 52 222222
-34 10 52 333333
-33 10 52 333333
-33 11 52 333333
-48 6 53 333333
-47 7 53 666666
-46 7 53 444444
-45 7 53 444444
-44 8 53 555555
-43 8 53 555555
-42 8 53 333333
-41 9 53 333333
-40 9 53 444444
-39 9 53 444444
-38 10 53 333333
-37 10 53 222222
-36 11 53 333333
-35 11 53 333333
-34 11 53 333333
-35 12 53 333333
-34 12 53 333333
-33 12 53 333333
-33 13 53 555555
-33 14 53 333333
-33 15 53 333333
-48 7 54 555555
-47 7 54 666666
-46 7 54 333333
-45 8 54 333333
-44 8 54 666666
-43 8 54 333333
-42 9 54 333333
-41 9 54 444444
-40 9 54 555555
-39 10 54 333333
-38 10 54 333333
-38 11 54 333333
-37 11 54 222222
-36 11 54 333333
-37 12 54 333333
-36 12 54 333333
-36 13 54 333333
-35 13 54 333333
-34 13 54 333333
-35 14 54 444444
-34 14 54 222222
-35 15 54 555555
-34 15 54 333333
-48 7 55 444444
-47 7 55 333333
-46 8 55 333333
-45 8 55 444444
-44 9 55 444444
-43 9 55 333333
-42 9 55 333333
-41 10 55 555555
-40 10 55 444444
-40 11 55 444444
-39 11 55 333333
-38 12 55 333333
-38 13 55 333333
-37 13 55 333333
-37 14 55 444444
-36 14 55 333333
-36 15 55 333333
-48 8 56 222222
-47 8 56 444444
-46 8 56 555555
-45 9 56 333333
-44 9 56 333333
-43 10 56 333333
-42 10 56 333333
-42 11 56 333333
-41 11 56 555555
-41 12 56 333333
-40 12 56 333333
-39 12 56 333333
-39 13 56 333333
-38 14 56 555555
-38 15 56 444444
-37 15 56 444444
-48 8 57 333333
-47 8 57 333333
-46 9 57 333333
-45 9 57 333333
-44 10 57 444444
-43 11 57 555555
-42 12 57 333333
-41 13 57 555555
-40 13 57 444444
-40 14 57 444444
-39 14 57 333333
-39 15 57 333333
-48 9 58 333333
-47 9 58 333333
-46 10 58 333333
-45 10 58 333333
-44 11 58 333333
-43 12 58 333333
-42 13 58 444444
-41 14 58 444444
-40 15 58 333333
-48 9 59 333333
-47 10 59 444444
-46 10 59 555555
-45 11 59 333333
-44 12 59 333333
-43 13 59 333333
-43 14 59 444444
-42 14 59 555555
-41 15 59 333333
-48 10 60 333333
-47 10 60 333333
-46 11 60 333333
-45 12 60 333333
-45 13 60 333333
-44 13 60 333333
-44 14 60 333333
-43 15 60 333333
-42 15 60 555555
-48 10 61 333333
-47 11 61 333333
-46 12 61 333333
-46 13 61 444444
-45 14 61 333333
-44 15 61 444444
-48 11 62 333333
-47 12 62 222222
-46 13 62 333333
-46 14 62 222222
-45 15 62 333333
-48 12 63 333333
-47 13 63 333333
-47 14 63 444444
-46 15 63 333333
-32 8 48 666666
-31 8 48 333333
-30 8 48 444444
-29 8 48 444444
-28 8 48 555555
-27 8 48 444444
-26 9 48 333333
-25 9 48 333333
-24 9 48 333333
-23 9 48 444444
-22 10 48 333333
-21 10 48 333333
-20 10 48 555555
-20 11 48 555555
-19 11 48 222222
-19 12 48 333333
-18 12 48 222222
-18 13 48 222222
-17 13 48 222222
-18 14 48 222222
-17 14 48 222222
-18 15 48 222222
-17 15 48 333333
-32 8 49 333333
-31 8 49 333333
-30 9 49 444444
-29 9 49 555555
-28 9 49 444444
-27 9 49 444444
-26 9 49 444444
-25 10 49 333333
-24 10 49 333333
-23 10 49 333333
-22 11 49 333333
-21 11 49 333333
-21 12 49 222222
-20 12 49 222222
-20 13 49 666666
-19 13 49 222222
-19 14 49 333333
-19 15 49 222222
-32 9 50 444444
-31 9 50 333333
-30 9 50 333333
-29 9 50 333333
-29 10 50 333333
-28 10 50 333333
-27 10 50 444444
-26 10 50 333333
-26 11 50 333333
-25 11 50 444444
-24 11 50 333333
-23 11 50 333333
-24 12 50 444444
-23 12 50 333333
-22 12 50 333333
-23 13 50 333333
-22 13 50 555555
-21 13 50 333333
-22 14 50 333333
-21 14 50 222222
-20 14 50 555555
-22 15 50 333333
-21 15 50 333333
-20 15 50 222222
-32 10 51 444444
-31 10 51 333333
-30 10 51 333333
-31 11 51 444444
-30 11 51 333333
-29 11 51 333333
-28 11 51 222222
-27 11 51 333333
-28 12 51 333333
-27 12 51 333333
-26 12 51 444444
-25 12 51 333333
-27 13 51 333333
-26 13 51 333333
-25 13 51 333333
-24 13 51 333333
-26 14 51 333333
-25 14 51 333333
-24 14 51 444444
-23 14 51 444444
-25 15 51 333333
-24 15 51 222222
-23 15 51 333333
-32 11 52 333333
-32 12 52 333333
-31 12 52 444444
-30 12 52 555555
-29 12 52 333333
-31 13 52 333333
-30 13 52 555555
-29 13 52 333333
-28 13 52 333333
-31 14 52 444444
-30 14 52 444444
-29 14 52 333333
-28 14 52 333333
-27 14 52 333333
-30 15 52 444444
-29 15 52 333333
-28 15 52 444444
-27 15 52 333333
-26 15 52 333333
-32 13 53 444444
-32 14 53 333333
-32 15 53 555555
-31 15 53 333333
0 8 32 222222
1 9 32 333333
1 10 32 222222
2 10 32 222222
2 11 32 222222
2 12 32 555555
2 13 32 333333
3 13 32 333333
2 14 32 222222
3 14 32 222222
2 15 32 222222
3 15 32 222222
0 9 33 222222
0 10 33 444444
1 11 33 555555
1 12 33 555555
1 13 33 555555
1 14 33 222222
1 15 33 444444
0 11 34 222222
0 12 34 222222
0 13 34 333333
0 14 34 444444
0 15 34 444444
-33 15 22 555555
-33 13 23 555555
-33 14 23 555555
-34 15 23 666666
-33 12 24 666666
-34 13 24 666666
-35 14 24 666666
-34 14 24 666666
-36 15 24 555555
-35 15 24 666666
-33 11 25 555555
-34 12 25 666666
-35 13 25 666666
-36 14 25 666666
-37 15 25 666666
-33 10 26 666666
-34 11 26 666666
-35 12 26 555555
-37 13 26 555555
-36 13 26 666666
-37 14 26 555555
-38 15 26 666666
-34 10 27 666666
-33 10 27 777777
-35 11 27 666666
-36 12 27 666666
-37 13 27 555555
-38 14 27 555555
-39 15 27 555555
-35 10 28 666666
-34 10 28 666666
-33 10 28 555555
-36 11 28 666666
-37 12 28 777777
-38 13 28 555555
-39 14 28 555555
-40 15 28 666666
-34 9 29 777777
-33 9 29 666666
-35 10 29 666666
-37 11 29 777777
-36 11 29 777777
-38 12 29 666666
-39 13 29 777777
-41 14 29 666666
-40 14 29 555555
-41 15 29 666666
-34 9 30 777777
-33 9 30 777777
-36 10 30 777777
-35 10 30 666666
-37 11 30 777777
-39 12 30 777777
-38 12 30 777777
-41 13 30 555555
-40 13 30 666666
-42 14 30 777777
-42 15 30 888888
-35 9 31 777777
-34 9 31 777777
-33 9 31 888888
-37 10 31 777777
-36 10 31 777777
-39 11 31 888888
-38 11 31 777777
-41 12 31 666666
-40 12 31 777777
-43 13 31 777777
-42 13 31 666666
-43 14 31 666666
-44 15 31 777777
-43 15 31 777777
-34 31 48 222222
-33 31 48 444444
-33 30 49 333333
-34 31 49 444444
-34 30 50 444444
-33 30 50 222222
-35 31 50 555555
-33 29 51 222222
-35 30 51 222222
-34 30 51 333333
-36 31 51 444444
-33 28 52 555555
-34 29 52 222222
-36 30 52 555555
-35 30 52 444444
-37 31 52 222222
-33 26 53 444444
-33 27 53 444444
-34 28 53 222222
-35 29 53 333333
-37 30 53 555555
-36 30 53 333333
-38 31 53 666666
-34 16 54 666666
-33 16 54 444444
-34 17 54 333333
-33 17 54 444444
-33 18 54 333333
-33 19 54 444444
-33 20 54 444444
-33 23 54 222222
-33 24 54 333333
-33 25 54 333333
-34 26 54 222222
-34 27 54 333333
-35 28 54 444444
-36 29 54 333333
-38 30 54 222222
-37 30 54 444444
-39 31 54 444444
-36 16 55 555555
-35 16 55 333333
-35 17 55 222222
-34 18 55 333333
-34 19 55 333333
-34 20 55 333333
-33 21 55 333333
-34 22 55 222222
-33 22 55 222222
-34 23 55 333333
-34 24 55 222222
-34 25 55 444444
-35 26 55 333333
-35 27 55 333333
-36 28 55 333333
-37 29 55 333333
-38 30 55 333333
-40 31 55 444444
-39 31 55 333333
-37 16 56 555555
-37 17 56 333333
-36 17 56 444444
-36 18 56 222222
-35 18 56 333333
-35 19 56 333333
-35 20 56 333333
-35 21 56 444444
-34 21 56 333333
-35 22 56 222222
-35 23 56 444444
-35 24 56 444444
-36 25 56 444444
-35 25 56 444444
-36 26 56 444444
-36 27 56 333333
-37 28 56 333333
-38 29 56 333333
-39 30 56 444444
-40 31 56 444444
-38 16 57 333333
-38 17 57 333333
-37 18 57 333333
-37 19 57 222222
-36 19 57 222222
-37 20 57 444444
-36 20 57 333333
-37 21 57 333333
-36 21 57 333333
-37 22 57 333333
-36 22 57 666666
-37 23 57 333333
-36 23 57 333333
-37 24 57 222222
-36 24 57 333333
-37 25 57 444444
-37 26 57 666666
-37 27 57 333333
-38 28 57 444444
-39 29 57 444444
-40 30 57 555555
-42 31 57 333333
-41 31 57 333333
-40 16 58 555555
-39 16 58 333333
-39 17 58 333333
-39 18 58 333333
-38 18 58 333333
-38 19 58 333333
-38 20 58 444444
-38 21 58 222222
-38 22 58 333333
-38 23 58 222222
-38 24 58 333333
-38 25 58 777777
-38 26 58 555555
-39 27 58 333333
-38 27 58 777777
-40 28 58 333333
-39 28 58 333333
-41 29 58 444444
-40 29 58 333333
-42 30 58 444444
-41 30 58 777777
-43 31 58 444444
-42 31 58 555555
-41 16 59 333333
-40 17 59 333333
-40 18 59 444444
-40 19 59 333333
-39 19 59 444444
-40 20 59 444444
-39 20 59 444444
-39 21 59 333333
-40 22 59 444444
-39 22 59 444444
-40 23 59 333333
-39 23 59 666666
-40 24 59 444444
-39 24 59 333333
-40 25 59 333333
-39 25 59 333333
-40 26 59 444444
-39 26 59 333333
-40 27 59 333333
-42 28 59 333333
-41 28 59 333333
-42 29 59 333333
-43 30 59 333333
-44 31 59 333333
-43 16 60 333333
-42 16 60 333333
-42 17 60 333333
-41 17 60 555555
-41 18 60 333333
-42 19 60 333333
-41 19 60 444444
-41 20 60 555555
-41 21 60 333333
-40 21 60 333333
-41 22 60 555555
-41 23 60 333333
-41 24 60 333333
-41 25 60 555555
-42 26 60 444444
-41 26 60 333333
-43 27 60 555555
-42 27 60 333333
-41 27 60 333333
-44 28 60 333333
-43 28 60 333333
-44 29 60 444444
-43 29 60 333333
-45 30 60 222222
-44 30 60 333333
-46 31 60 333333
-45 31 60 222222
-44 16 61 333333
-43 17 61 555555
-43 18 61 444444
-42 18 61 444444
-43 19 61 444444
-43 20 61 333333
-42 20 61 333333
-43 21 61 444444
-42 21 61 333333
-42 22 61 333333
-42 23 61 444444
-42 24 61 222222
-43 25 61 333333
-42 25 61 222222
-44 26 61 222222
-43 26 61 444444
-45 27 61 555555
-44 27 61 555555
-46 28 61 222222
-45 28 61 444444
-47 29 61 333333
-46 29 61 444444
-45 29 61 333333
-48 30 61 333333
-47 30 61 222222
-46 30 61 555555
-48 31 61 333333
-47 31 61 333333
-45 16 62 333333
-45 17 62 444444
-44 17 62 333333
-44 18 62 444444
-45 19 62 444444
-44 19 62 333333
-44 20 62 444444
-44 21 62 222222
-44 22 62 444444
-43 22 62 555555
-44 23 62 444444
-43 23 62 444444
-44 24 62 333333
-43 24 62 444444
-45 25 62 333333
-44 25 62 444444
-46 26 62 333333
-45 26 62 333333
-46 27 62 444444
-48 28 62 333333
-47 28 62 333333
-48 29 62 444444
-46 16 63 333333
-46 17 63 444444
-46 18 63 333333
-45 18 63 444444
-46 19 63 333333
-46 20 63 444444
-45 20 63 333333
-46 21 63 333333
-45 21 63 333333
-46 22 63 444444
-45 22 63 444444
-46 23 63 666666
-45 23 63 666666
-46 24 63 222222
-45 24 63 333333
-47 25 63 333333
-46 25 63 333333
-48 26 63 333333
-47 26 63 444444
-48 27 63 333333
-47 27 63 444444
-17 16 48 333333
-17 17 48 333333
-18 18 48 222222
-17 18 48 222222
-18 19 48 222222
-19 20 48 444444
-18 20 48 222222
-21 21 48 222222
-20 21 48 222222
-23 22 48 333333
-22 22 48 333333
-25 23 48 333333
-24 23 48 333333
-26 24 48 444444
-27 25 48 222222
-28 26 48 333333
-29 27 48 666666
-30 28 48 222222
-31 29 48 444444
-32 30 48 222222
-19 16 49 333333
-18 16 49 444444
-19 17 49 333333
-18 17 49 333333
-19 18 49 222222
-20 19 49 333333
-19 19 49 333333
-21 20 49 333333
-20 20 49 333333
-23 21 49 333333
-22 21 49 222222
-24 22 49 222222
-23 22 49 333333
-26 23 49 222222
-25 23 49 444444
-27 24 49 222222
-28 25 49 222222
-29 26 49 222222
-30 27 49 222222
-30 28 49 333333
-31 29 49 333333
-32 30 49 222222
-21 16 50 333333
-20 16 50 222222
-21 17 50 222222
-20 17 50 222222
-22 18 50 222222
-21 18 50 222222
-20 18 50 444444
-23 19 50 222222
-22 19 50 222222
-21 19 50 222222
-24 20 50 222222
-23 20 50 444444
-22 20 50 333333
-26 21 50 222222
-25 21 50 444444
-24 21 50 222222
-26 22 50 222222
-25 22 50 444444
-27 23 50 222222
-26 23 50 222222
-28 24 50 333333
-29 25 50 555555
-29 26 50 333333
-30 27 50 222222
-31 28 50 222222
-32 29 50 222222
-25 16 51 333333
-24 16 51 444444
-23 16 51 333333
-22 16 51 222222
-25 17 51 222222
-24 17 51 222222
-23 17 51 222222
-22 17 51 222222
-25 18 51 222222
-24 18 51 333333
-23 18 51 222222
-26 19 51 222222
-25 19 51 222222
-24 19 51 222222
-27 20 51 222222
-26 20 51 333333
-25 20 51 222222
-28 21 51 333333
-27 21 51 222222
-29 22 51 555555
-28 22 51 333333
-27 22 51 333333
-29 23 51 222222
-28 23 51 333333
-29 24 51 333333
-30 25 51 222222
-30 26 51 444444
-31 27 51 222222
-32 28 51 333333
-30 16 52 555555
-29 16 52 333333
-28 16 52 333333
-27 16 52 222222
-26 16 52 444444
-30 17 52 333333
-29 17 52 333333
-28 17 52 333333
-27 17 52 222222
-26 17 52 222222
-30 18 52 333333
-29 18 52 333333
-28 18 52 555555
-27 18 52 555555
-26 18 52 222222
-29 19 52 333333
-28 19 52 333333
-27 19 52 333333
-30 20 52 555555
-29 20 52 333333
-28 20 52 333333
-30 21 52 555555
-29 21 52 666666
-30 22 52 555555
-30 23 52 222222
-31 24 52 222222
-30 24 52 555555
-31 25 52 222222
-31 26 52 333333
-32 27 52 222222
-32 16 53 333333
-31 16 53 333333
-32 17 53 333333
-31 17 53 333333
-31 18 53 444444
-31 19 53 333333
-30 19 53 222222
-31 20 53 333333
-31 21 53 333333
-31 22 53 444444
-31 23 53 555555
-32 24 53 333333
-32 25 53 333333
-32 26 53 222222
-32 18 54 333333
-32 19 54 444444
-32 20 54 222222
-32 21 54 222222
-32 22 54 222222
-32 23 54 222222
-16 16 48 333333
-16 17 48 444444
-1 23 32 333333
-2 24 32 222222
-3 25 32 555555
-5 26 32 222222
-4 26 32 222222
-7 27 32 333333
-6 27 32 333333
-8 28 32 222222
-10 29 32 333333
-9 29 32 333333
-13 30 32 333333
-12 30 32 333333
-11 30 32 333333
-16 31 32 333333
-15 31 32 555555
-14 31 32 333333
-1 21 33 333333
-2 22 33 333333
-1 22 33 333333
-2 23 33 222222
-3 24 33 333333
-5 25 33 555555
-4 25 33 222222
-6 26 33 222222
-8 27 33 222222
-7 27 33 333333
-9 28 33 222222
-11 29 33 222222
-10 29 33 333333
-13 30 33 333333
-12 30 33 222222
-16 31 33 222222
-15 31 33 555555
-14 31 33 555555
-1 16 34 444444
-1 17 34 222222
-1 18 34 444444
-2 19 34 333333
-1 19 34 333333
-2 20 34 333333
-1 20 34 333333
-2 21 34 222222
-3 22 34 333333
-4 23 34 555555
-3 23 34 222222
-5 24 34 444444
-4 24 34 333333
-6 25 34 333333
-5 25 34 444444
-7 26 34 444444
-6 26 34 333333
-8 27 34 333333
-10 28 34 444444
-9 28 34 444444
-12 29 34 444444
-11 29 34 333333
-14 30 34 222222
-13 30 34 333333
-16 31 34 444444
-15 31 34 333333
-2 16 35 555555
-2 17 35 333333
-2 18 35 222222
-3 19 35 333333
-3 20 35 555555
-4 21 35 333333
-3 21 35 222222
-4 22 35 222222
-5 23 35 333333
-6 24 35 333333
-7 25 35 222222
-8 26 35 222222
-9 27 35 333333
-11 28 35 444444
-10 28 35 333333
-13 29 35 444444
-12 29 35 333333
-14 30 35 444444
-16 31 35 333333
-15 31 35 222222
-3 16 36 444444
-4 17 36 333333
-3 17 36 333333
-4 18 36 333333
-3 18 36 333333
-4 19 36 222222
-5 20 36 333333
-4 20 36 333333
-5 21 36 333333
-6 22 36 222222
-5 22 36 222222
-7 23 36 222222
-6 23 36 222222
-7 24 36 222222
-8 25 36 222222
-9 26 36 333333
-10 27 36 333333
-12 28 36 444444
-11 28 36 333333
-14 29 36 444444
-13 29 36 222222
-16 30 36 444444
-15 30 36 333333
-4 16 37 222222
-5 17 37 333333
-5 18 37 222222
-5 19 37 222222
-6 20 37 222222
-7 21 37 222222
-6 21 37 222222
-7 22 37 222222
-8 23 37 333333
-8 24 37 222222
-9 25 37 333333
-10 26 37 333333
-12 27 37 333333
-11 27 37 444444
-13 28 37 555555
-12 28 37 333333
-15 29 37 333333
-14 29 37 444444
-16 30 37 333333
-5 16 38 222222
-6 17 38 444444
-6 18 38 333333
-6 19 38 555555
-7 20 38 222222
-8 21 38 222222
-9 22 38 333333
-8 22 38 333333
-9 23 38 333333
-10 24 38 444444
-9 24 38 444444
-11 25 38 222222
-10 25 38 222222
-12 26 38 333333
-11 26 38 333333
-13 27 38 444444
-15 28 38 333333
-14 28 38 555555
-16 29 38 444444
-15 29 38 333333
-6 16 39 222222
-7 17 39 666666
-7 18 39 444444
-8 19 39 222222
-7 19 39 444444
-8 20 39 222222
-9 21 39 333333
-10 22 39 333333
-11 23 39 333333
-10 23 39 333333
-12 24 39 333333
-11 24 39 333333
-12 25 39 222222
-13 26 39 333333
-15 27 39 222222
-14 27 39 333333
-16 28 39 222222
-7 16 40 444444
-8 17 40 333333
-8 18 40 333333
-9 19 40 222222
-10 20 40 333333
-9 20 40 222222
-11 21 40 222222
-10 21 40 222222
-12 22 40 333333
-11 22 40 444444
-13 23 40 444444
-12 23 40 444444
-14 24 40 333333
-13 24 40 333333
-14 25 40 222222
-13 25 40 333333
-15 26 40 333333
-14 26 40 222222
-16 27 40 333333
-8 16 41 333333
-9 17 41 222222
-9 18 41 333333
-10 19 41 333333
-11 20 41 222222
-12 21 41 222222
-13 22 41 222222
-14 23 41 222222
-16 24 41 222222
-15 24 41 222222
-16 25 41 333333
-15 25 41 222222
-16 26 41 222222
-9 16 42 222222
-10 17 42 333333
-10 18 42 444444
-11 19 42 222222
-12 20 42 222222
-13 21 42 333333
-14 22 42 333333
-16 23 42 222222
-15 23 42 222222
-10 16 43 222222
-11 17 43 222222
-11 18 43 222222
-12 19 43 333333
-13 20 43 222222
-14 21 43 222222
-16 22 43 222222
-15 22 43 222222
-11 16 44 222222
-12 17 44 444444
-12 18 44 222222
-13 19 44 222222
-14 20 44 222222
-15 21 44 222222
-16 22 44 222222
-13 16 45 222222
-12 16 45 222222
-13 17 45 333333
-13 18 45 333333
-14 19 45 222222
-15 20 45 333333
-16 21 45 222222
-14 16 46 444444
-14 17 46 444444
-15 18 46 222222
-14 18 46 222222
-15 19 46 444444
-16 20 46 333333
-15 16 47 333333
-15 17 47 222222
-16 18 47 333333
-16 19 47 444444
2 16 32 333333
3 16 32 222222
2 17 32 222222
2 18 32 333333
1 19 32 333333
2 19 32 333333
1 20 32 333333
0 21 32 333333
1 21 32 333333
0 22 32 222222
1 16 33 111111
0 17 33 222222
1 17 33 222222
0 18 33 333333
1 18 33 222222
0 19 33 333333
0 20 33 444444
0 16 34 444444
4 25 16 333333
5 25 16 222222
6 25 16 444444
7 25 16 555555
8 25 16 555555
9 25 16 333333
10 25 16 555555
11 25 16 333333
12 25 16 333333
13 25 16 222222
14 25 16 333333
15 25 16 333333
0 26 16 333333
1 26 16 333333
2 26 16 444444
3 26 16 333333
5 25 17 222222
6 25 17 444444
7 25 17 333333
8 25 17 555555
9 25 17 444444
10 25 17 444444
11 25 17 333333
12 25 17 333333
13 25 17 333333
14 25 17 222222
15 25 17 222222
0 26 17 333333
1 26 17 444444
2 26 17 333333
3 26 17 333333
4 26 17 333333
15 24 18 333333
6 25 18 333333
7 25 18 333333
8 25 18 444444
9 25 18 333333
10 25 18 333333
11 25 18 222222
12 25 18 333333
13 25 18 333333
14 25 18 333333
2 26 18 444444
3 26 18 333333
4 26 18 333333
5 26 18 333333
0 27 18 444444
1 27 18 444444
13 24 19 222222
14 24 19 222222
15 24 19 444444
6 25 19 333333
7 25 19 333333
8 25 19 444444
9 25 19 333333
