# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
-41 0 99 666666
-41 1 99 777777
-41 2 99 888888
-41 3 99 777777
-41 4 99 777777
-41 5 99 888888
-48 6 99 444444
-42 6 99 777777
-47 7 99 555555
-46 7 99 666666
-45 7 99 666666
-44 7 99 555555
-43 7 99 666666
-48 14 99 444444
-47 15 99 555555
-46 15 99 666666
-45 15 99 777777
-41 0 100 666666
-40 1 100 888888
-40 2 100 888888
-40 3 100 888888
-40 4 100 888888
-40 5 100 888888
-48 6 100 555555
-41 6 100 777777
-47 7 100 444444
-46 7 100 444444
-45 7 100 555555
-44 7 100 555555
-43 7 100 555555
-42 7 100 888888
-48 14 100 555555
-47 15 100 444444
-46 15 100 666666
-45 15 100 666666
-40 0 101 666666
-39 0 101 666666
-39 1 101 777777
-38 1 101 777777
-39 2 101 777777
-38 2 101 777777
-39 3 101 888888
-38 3 101 888888
-39 4 101 666666
-38 4 101 777777
-39 5 101 777777
-38 5 101 888888
-48 6 101 444444
-47 6 101 444444
-40 6 101 777777
-39 6 101 777777
-46 7 101 555555
-45 7 101 444444
-44 7 101 555555
-43 7 101 555555
-42 7 101 777777
-41 7 101 666666
-40 7 101 888888
-39 7 101 777777
-48 15 101 555555
-47 15 101 666666
-46 15 101 555555
-45 15 101 555555
-44 15 101 777777
-48 0 102 333333
-38 0 102 666666
-37 0 102 666666
-37 1 102 777777
-36 1 102 777777
-37 2 102 777777
-36 2 102 777777
-37 3 102 888888
-36 3 102 888888
-37 4 102 777777
-36 4 102 888888
-48 5 102 555555
-37 5 102 777777
-36 5 102 777777
-47 6 102 333333
-38 6 102 888888
-37 6 102 888888
-46 7 102 444444
-45 7 102 444444
-44 7 102 666666
-43 7 102 777777
-42 7 102 666666
-40 7 102 666666
-39 7 102 888888
-38 7 102 888888
-41 8 102 666666
-48 15 102 555555
-47 15 102 444444
-46 15 102 555555
-45 15 102 777777
-44 15 102 666666
-43 15 102 555555
-42 15 102 777777
-48 0 103 222222
-47 0 103 555555
-36 0 103 666666
-35 0 103 777777
-48 1 103 222222
-35 1 103 777777
-35 2 103 777777
-34 2 103 777777
-35 3 103 777777
-34 3 103 777777
-48 4 103 333333
-35 4 103 888888
-48 5 103 555555
-35 5 103 777777
-47 6 103 333333
-36 6 103 777777
-35 6 103 888888
-46 7 103 444444
-45 7 103 555555
-44 7 103 444444
-37 7 103 777777
-36 7 103 666666
-43 8 103 555555
-42 8 103 666666
-41 8 103 666666
-40 8 103 777777
-39 8 103 777777
-38 8 103 777777
-46 14 103 555555
-48 15 103 333333
-47 15 103 444444
-45 15 103 555555
-44 15 103 555555
-43 15 103 555555
-42 15 103 555555
-41 15 103 666666
-40 15 103 777777
-47 0 104 444444
-34 0 104 777777
-33 0 104 666666
-48 1 104 333333
-34 1 104 888888
-33 1 104 777777
-48 2 104 333333
-33 2 104 777777
-48 3 104 333333
-33 3 104 777777
-48 4 104 333333
-34 4 104 777777
-33 4 104 777777
-47 5 104 555555
-34 5 104 777777
-33 5 104 777777
-47 6 104 555555
-34 6 104 777777
-33 6 104 777777
-46 7 104 444444
-45 7 104 444444
-35 7 104 777777
-34 7 104 666666
-33 7 104 777777
-44 8 104 333333
-43 8 104 555555
-42 8 104 555555
-41 8 104 555555
-40 8 104 666666
-39 8 104 666666
-38 8 104 666666
-37 8 104 777777
-36 8 104 666666
-34 8 104 777777
-46 14 104 444444
-45 14 104 444444
-44 14 104 333333
-48 15 104 555555
-47 15 104 444444
-43 15 104 444444
-42 15 104 444444
-41 15 104 555555
-40 15 104 666666
-39 15 104 777777
-47 0 105 444444
-47 1 105 444444
-48 2 105 333333
-48 3 105 333333
-48 4 105 333333
-47 5 105 333333
-47 6 105 444444
-46 6 105 333333
-45 7 105 444444
-44 7 105 444444
-40 7 105 666666
-43 8 105 444444
-42 8 105 444444
-41 8 105 666666
-39 8 105 666666
-38 8 105 555555
-35 8 105 777777
-33 8 105 777777
-37 9 105 666666
-36 9 105 666666
-35 9 105 777777
-34 9 105 777777
-33 9 105 777777
-34 10 105 888888
-33 10 105 777777
-34 11 105 777777
-33 11 105 777777
-33 12 105 777777
-33 13 105 666666
-46 14 105 333333
-45 14 105 333333
-44 14 105 444444
-43 14 105 444444
-33 14 105 666666
-48 15 105 444444
-47 15 105 444444
-42 15 105 555555
-41 15 105 555555
-40 15 105 777777
-39 15 105 777777
-38 15 105 777777
-46 0 106 444444
-46 1 106 444444
-47 2 106 444444
-47 3 106 888888
-47 4 106 555555
-47 5 106 444444
-46 6 106 333333
-45 7 106 333333
-44 7 106 333333
-43 7 106 333333
-42 7 106 555555
-41 7 106 666666
-40 7 106 555555
-39 8 106 555555
-38 8 106 555555
-37 8 106 555555
-36 9 106 666666
-36 10 106 666666
-35 10 106 666666
-36 11 106 777777
-35 11 106 666666
-36 12 106 777777
-35 12 106 777777
-34 12 106 888888
-36 13 106 888888
-35 13 106 888888
-34 13 106 777777
-45 14 106 333333
-44 14 106 444444
-43 14 106 444444
-37 14 106 888888
-36 14 106 888888
-35 14 106 777777
-34 14 106 777777
-47 15 106 444444
-46 15 106 444444
-42 15 106 555555
-41 15 106 444444
-40 15 106 777777
-39 15 106 666666
-38 15 106 777777
-37 15 106 777777
-36 15 106 777777
-35 15 106 888888
-34 15 106 777777
-33 15 106 777777
-45 0 107 444444
-45 1 107 444444
-46 2 107 555555
-46 3 107 555555
-46 4 107 555555
-46 5 107 444444
-45 5 107 555555
-45 6 107 333333
-44 6 107 444444
-43 7 107 333333
-42 7 107 444444
-41 7 107 666666
-40 7 107 777777
-39 7 107 888888
-38 8 107 777777
-37 9 107 777777
-36 10 107 888888
-36 11 107 888888
-36 12 107 777777
-36 13 107 888888
-38 14 107 888888
-37 14 107 777777
-47 15 107 555555
-46 15 107 444444
-45 15 107 444444
-44 15 107 333333
-43 15 107 555555
-42 15 107 333333
-41 15 107 777777
-40 15 107 888888
-39 15 107 888888
-44 0 108 444444
-43 0 108 333333
-45 1 108 333333
-44 1 108 444444
-45 2 108 444444
-45 3 108 444444
-45 4 108 333333
-44 5 108 555555
-43 6 108 333333
-42 6 108 333333
-41 6 108 555555
-40 6 108 666666
-39 7 108 666666
-38 8 108 666666
-37 9 108 777777
-36 10 108 888888
-36 11 108 888888
-36 12 108 888888
-36 13 108 888888
-38 14 108 888888
-37 14 108 888888
-46 15 108 333333
-45 15 108 333333
-44 15 108 444444
-43 15 108 444444
-42 15 108 555555
-41 15 108 777777
-40 15 108 777777
-39 15 108 777777
-43 0 109 222222
-42 0 109 666666
-43 1 109 333333
-44 2 109 444444
-44 3 109 444444
-44 4 109 444444
-43 4 109 333333
-43 5 109 333333
-42 6 109 444444
-41 6 109 666666
-40 6 109 555555
-39 7 109 666666
-38 8 109 777777
-37 8 109 777777
-36 9 109 888888
-36 10 109 777777
-36 11 109 888888
-36 12 109 888888
-36 13 109 777777
-38 14 109 777777
-37 14 109 777777
-41 15 109 666666
-40 15 109 777777
-39 15 109 777777
-41 0 110 555555
-40 0 110 555555
-42 1 110 444444
-43 2 110 444444
-42 2 110 444444
-43 3 110 666666
-42 4 110 333333
-42 5 110 555555
-41 5 110 333333
-40 6 110 666666
-39 7 110 777777
-38 7 110 666666
-37 8 110 666666
-36 9 110 777777
-36 10 110 777777
-35 11 110 777777
-36 12 110 888888
-36 13 110 888888
-38 14 110 666666
-37 14 110 777777
-40 15 110 777777
-39 15 110 666666
-32 1 104 777777
-32 2 104 777777
-32 3 104 777777
-31 3 104 777777
-30 3 104 777777
-32 4 104 777777
-31 4 104 777777
-30 4 104 777777
-29 4 104 777777
-32 5 104 777777
-31 5 104 777777
-30 5 104 777777
-29 5 104 777777
-32 6 104 777777
-31 6 104 777777
-30 6 104 777777
-32 7 104 777777
-31 7 104 777777
-32 0 105 666666
-31 0 105 666666
-30 0 105 777777
-19 0 105 777777
-18 0 105 777777
-17 0 105 888888
-31 1 105 777777
-30 1 105 888888
-29 1 105 777777
-31 2 105 777777
-30 2 105 777777
-29 2 105 777777
-28 2 105 777777
-29 3 105 777777
-28 3 105 888888
-27 3 105 888888
-28 4 105 888888
-27 4 105 888888
-28 5 105 777777
-27 5 105 888888
-29 6 105 777777
-28 6 105 666666
-30 7 105 777777
-29 7 105 777777
-28 7 105 777777
-32 8 105 777777
-31 8 105 777777
-30 8 105 777777
-32 9 105 777777
-31 9 105 777777
-32 10 105 777777
-31 10 105 777777
-32 11 105 777777
-32 12 105 777777
-32 13 105 666666
-29 0 106 777777
-28 0 106 777777
-27 0 106 777777
-21 0 106 777777
-20 0 106 888888
-28 1 106 777777
-27 1 106 888888
-26 1 106 777777
-21 1 106 777777
-20 1 106 888888
-19 1 106 777777
-18 1 106 777777
-17 1 106 777777
-27 2 106 666666
-26 2 106 777777
-20 2 106 888888
-19 2 106 888888
-18 2 106 777777
-17 2 106 777777
-26 3 106 777777
-26 4 106 888888
-26 5 106 777777
-27 6 106 777777
-26 6 106 888888
-27 7 106 777777
-29 8 106 777777
-28 8 106 777777
-30 9 106 777777
-29 9 106 777777
-30 10 106 777777
-29 10 106 777777
-31 11 106 666666
-30 11 106 777777
-31 12 106 777777
-30 12 106 777777
-31 13 106 777777
-32 14 106 777777
-31 14 106 777777
-32 15 106 777777
-31 15 106 777777
-26 0 107 777777
-25 0 107 777777
-24 0 107 777777
-23 0 107 777777
-22 0 107 777777
-25 1 107 777777
-24 1 107 777777
-23 1 107 777777
-22 1 107 777777
-25 2 107 777777
-24 2 107 777777
-23 2 107 888888
-22 2 107 777777
-21 2 107 888888
-25 3 107 666666
-24 3 107 777777
-23 3 107 888888
-22 3 107 888888
-21 3 107 888888
-20 3 107 888888
-19 3 107 888888
-18 3 107 777777
-17 3 107 888888
-25 4 107 777777
-24 4 107 888888
-21 4 107 888888
-20 4 107 888888
-19 4 107 777777
-18 4 107 888888
-17 4 107 777777
-25 5 107 888888
-25 6 107 777777
-26 7 107 888888
-27 8 107 777777
-26 8 107 888888
-28 9 107 777777
-27 9 107 777777
-28 10 107 777777
-29 11 107 777777
-28 11 107 777777
-29 12 107 777777
-30 13 107 777777
-29 13 107 777777
-30 14 107 777777
-29 14 107 888888
-30 15 107 666666
-29 15 107 888888
-23 4 108 888888
-22 4 108 888888
-24 5 108 888888
-23 5 108 888888
-22 5 108 888888
-21 5 108 888888
-20 5 108 888888
-19 5 108 888888
-18 5 108 888888
-17 5 108 888888
-24 6 108 888888
-23 6 108 777777
-22 6 108 777777
-21 6 108 888888
-20 6 108 777777
-19 6 108 888888
-18 6 108 777777
-17 6 108 888888
-25 7 108 777777
-24 7 108 888888
-23 7 108 888888
-22 7 108 777777
-19 7 108 888888
-18 7 108 777777
-25 8 108 888888
-24 8 108 888888
-26 9 108 888888
-25 9 108 777777
-27 10 108 888888
-26 10 108 888888
-27 11 108 888888
-26 11 108 888888
-28 12 108 888888
-27 12 108 777777
-28 13 108 777777
-27 13 108 777777
-28 14 108 888888
-27 14 108 777777
-28 15 108 888888
-27 15 108 888888
-21 7 109 888888
-20 7 109 777777
-17 7 109 888888
-23 8 109 888888
-22 8 109 888888
-21 8 109 888888
-20 8 109 888888
-19 8 109 777777
-18 8 109 777777
-17 8 109 888888
-24 9 109 888888
-23 9 109 777777
-22 9 109 888888
-21 9 109 888888
-20 9 109 888888
-25 10 109 888888
-24 10 109 777777
-23 10 109 888888
-22 10 109 777777
-25 11 109 777777
-24 11 109 888888
-23 11 109 888888
-26 12 109 888888
-25 12 109 888888
-24 12 109 888888
-26 13 109 777777
-25 13 109 888888
-26 14 109 888888
-25 14 109 777777
-24 14 109 888888
-26 15 109 888888
-25 15 109 888888
-24 15 109 888888
-19 9 110 888888
-18 9 110 888888
-17 9 110 888888
-21 10 110 888888
-20 10 110 777777
-19 10 110 888888
-18 10 110 888888
-22 11 110 888888
-21 11 110 888888
-20 11 110 888888
-23 12 110 888888
-22 12 110 777777
-24 13 110 777777
-23 13 110 888888
-22 13 110 777777
-23 14 110 777777
-22 14 110 888888
-23 15 110 777777
-22 15 110 777777
-16 0 105 888888
-15 0 105 888888
-14 0 106 777777
-16 1 106 777777
-15 1 106 777777
-15 2 106 777777
-13 0 107 777777
-14 1 107 777777
-13 1 107 777777
-16 2 107 777777
-14 2 107 888888
-16 3 107 777777
-15 3 107 777777
-12 0 108 777777
-12 1 108 777777
-13 2 108 777777
-14 3 108 777777
-16 4 108 777777
-15 4 108 777777
-14 4 108 777777
-16 5 108 888888
-15 5 108 888888
-11 0 109 666666
-11 1 109 666666
-12 2 109 777777
-13 3 109 777777
-12 3 109 777777
-13 4 109 777777
-14 5 109 888888
-13 5 109 777777
-16 6 109 888888
-15 6 109 888888
-16 7 109 888888
-15 7 109 888888
-11 0 110 666666
-11 1 110 666666
-11 2 110 666666
-11 3 110 666666
-12 4 110 888888
-12 5 110 777777
-14 6 110 888888
-13 6 110 888888
-14 7 110 777777
-16 8 110 888888
-15 8 110 777777
-16 9 110 888888
-52 -2 87 444444
-54 -1 87 333333
-53 -1 87 555555
-52 -1 87 555555
-51 -1 87 333333
-50 -1 87 333333
-54 -2 88 222222
-53 -2 88 555555
-52 -2 88 444444
-51 -2 88 444444
-50 -2 88 444444
-55 -1 88 222222
-50 -1 88 333333
-54 -2 89 444444
-53 -2 89 666666
-52 -2 89 555555
-51 -2 89 666666
-50 -2 89 333333
-49 -2 89 333333
-55 -1 89 110000
-49 -1 89 333333
-53 -2 90 444444
-52 -2 90 666666
-51 -2 90 666666
-50 -2 90 444444
-49 -2 90 444444
-54 -1 90 666666
-53 -2 91 333333
-52 -2 91 666666
-51 -2 91 444444
-50 -2 91 333333
-49 -2 91 333333
-54 -1 91 666666
-52 -2 92 555555
-51 -2 92 333333
-50 -2 92 444444
-49 -2 92 333333
-53 -1 92 555555
-51 -2 93 333333
-50 -2 93 333333
-49 -2 93 444444
-53 -1 93 666666
-52 -1 93 555555
-51 -2 94 444444
-50 -2 94 333333
-49 -2 94 333333
-52 -1 94 555555
-51 -2 95 444444
-50 -2 95 333333
-49 -2 95 333333
-52 -1 95 444444
-48 -1 90 333333
-48 -2 91 333333
-47 -1 91 222222
-48 -2 92 333333
-47 -1 92 222222
-48 -2 93 333333
-47 -2 93 333333
-46 -1 93 333333
-48 -2 94 333333
-47 -2 94 444444
-46 -2 94 333333
-45 -1 94 555555
-48 -2 95 333333
-47 -2 95 444444
-46 -2 95 444444
-45 -2 95 444444
-44 -1 95 555555
-51 -2 96 444444
-50 -2 96 333333
-49 -2 96 444444
-52 -1 96 555555
-50 -2 97 444444
-49 -2 97 333333
-52 -1 97 555555
-51 -1 97 555555
-50 -2 98 333333
-49 -2 98 555555
-51 -1 98 444444
-50 -1 99 444444
-49 -1 99 555555
-49 -1 100 333333
-48 -2 96 333333
-47 -2 96 555555
-46 -2 96 444444
-45 -2 96 444444
-44 -1 96 555555
-48 -2 97 666666
-47 -2 97 555555
-46 -2 97 555555
-45 -2 97 444444
-44 -2 97 444444
-43 -1 97 555555
-48 -2 98 444444
-47 -2 98 777777
-46 -2 98 666666
-45 -2 98 444444
-44 -2 98 333333
-43 -1 98 555555
-42 -1 98 555555
-48 -2 99 444444
-47 -2 99 666666
-46 -2 99 555555
-45 -2 99 444444
-44 -2 99 444444
-43 -2 99 555555
-42 -1 99 555555
-46 -2 100 333333
-45 -2 100 333333
-44 -2 100 333333
-43 -2 100 444444
-48 -1 100 444444
-47 -1 100 333333
-42 -1 100 555555
-41 -1 100 444444
-45 -2 101 333333
-44 -2 101 333333
-43 -2 101 333333
-42 -2 101 555555
-48 -1 101 333333
-47 -1 101 444444
-46 -1 101 444444
-41 -1 101 555555
-40 -1 101 555555
-45 -2 102 444444
-44 -2 102 333333
-43 -2 102 333333
-42 -2 102 555555
-41 -2 102 444444
-47 -1 102 444444
-46 -1 102 555555
-40 -1 102 444444
-39 -1 102 666666
-38 -1 102 666666
-45 -2 103 444444
-44 -2 103 333333
-43 -2 103 333333
-42 -2 103 333333
-41 -2 103 444444
-40 -2 103 555555
-39 -2 103 444444
-46 -1 103 444444
-38 -1 103 666666
-37 -1 103 666666
-36 -1 103 666666
-35 -1 103 666666
-44 -2 104 333333
-43 -2 104 333333
-42 -2 104 333333
-41 -2 104 333333
-40 -2 104 444444
-39 -2 104 555555
-38 -2 104 444444
-37 -2 104 555555
-46 -1 104 555555
-45 -1 104 333333
-36 -1 104 666666
-35 -1 104 666666
-34 -1 104 666666
-44 -2 105 333333
-43 -2 105 333333
-42 -2 105 333333
-41 -2 105 333333
-40 -2 105 444444
-39 -2 105 444444
-38 -2 105 555555
-37 -2 105 555555
-36 -2 105 555555
-35 -2 105 555555
-46 -1 105 444444
-45 -1 105 555555
-34 -1 105 555555
-33 -1 105 666666
-43 -2 106 333333
-42 -2 106 222222
-41 -2 106 333333
-40 -2 106 333333
-39 -2 106 444444
-38 -2 106 444444
-37 -2 106 444444
-36 -2 106 444444
-35 -2 106 555555
-34 -2 106 555555
-33 -2 106 555555
-45 -1 106 444444
-44 -1 106 333333
-42 -2 107 333333
-41 -2 107 333333
-40 -2 107 333333
-39 -2 107 444444
-38 -2 107 333333
-37 -2 107 333333
-36 -2 107 555555
-35 -2 107 444444
-34 -2 107 666666
-33 -2 107 555555
-44 -1 107 444444
-43 -1 107 333333
-39 -2 108 444444
-38 -2 108 333333
-37 -2 108 333333
-36 -2 108 444444
-35 -2 108 555555
-34 -2 108 444444
-33 -2 108 555555
-42 -1 108 333333
-41 -1 108 333333
-40 -1 108 333333
-37 -2 109 333333
-36 -2 109 444444
-35 -2 109 333333
-34 -2 109 333333
-33 -2 109 555555
-41 -1 109 444444
-40 -1 109 555555
-39 -1 109 333333
-38 -1 109 333333
-37 -2 110 333333
-36 -2 110 333333
-35 -2 110 333333
-34 -2 110 444444
-33 -2 110 555555
-39 -1 110 333333
-38 -1 110 555555
-22 -16 96 333333
-17 -16 96 444444
-21 -15 96 333333
-20 -15 96 333333
-19 -15 96 333333
-18 -15 96 444444
-23 -16 97 333333
-22 -15 97 333333
-17 -15 97 444444
-21 -14 97 555555
-20 -14 97 555555
-19 -14 97 555555
-18 -14 97 555555
-23 -16 98 333333
-22 -15 98 555555
-22 -14 98 555555
-21 -14 98 555555
-20 -14 98 555555
-19 -14 98 555555
-18 -14 98 555555
-17 -14 98 555555
-23 -16 99 555555
-23 -15 99 555555
-22 -14 99 666666
-21 -14 99 666666
-17 -14 99 666666
-20 -13 99 666666
-19 -13 99 666666
-18 -13 99 777777
-23 -16 100 333333
-23 -15 100 444444
-23 -14 100 666666
-22 -14 100 555555
-21 -13 100 666666
-20 -13 100 777777
-19 -13 100 888888
-18 -13 100 888888
-17 -13 100 888888
-23 -16 101 555555
-23 -15 101 666666
-22 -14 101 666666
-22 -13 101 777777
-21 -12 101 666666
-20 -12 101 777777
-19 -12 101 666666
-18 -12 101 777777
-17 -12 101 666666
-18 -11 101 666666
-17 -11 101 777777
-23 -16 102 555555
-23 -15 102 444444
-22 -14 102 666666
-22 -13 102 555555
-22 -12 102 666666
-21 -11 102 777777
-20 -11 102 777777
-19 -11 102 777777
-19 -10 102 777777
-18 -10 102 666666
-17 -10 102 777777
-23 -16 103 444444
-23 -15 103 444444
-22 -14 103 555555
-22 -13 103 666666
-22 -12 103 666666
-22 -11 103 666666
-21 -11 103 777777
-20 -10 103 777777
-19 -9 103 777777
-18 -9 103 777777
-17 -9 103 777777
-18 -8 103 888888
-23 -16 104 444444
-22 -15 104 555555
-22 -14 104 555555
-22 -13 104 555555
-22 -12 104 666666
-22 -11 104 666666
-22 -10 104 666666
-21 -10 104 777777
-21 -9 104 777777
-20 -9 104 777777
-20 -8 104 777777
-19 -8 104 777777
-17 -8 104 777777
-19 -7 104 777777
-18 -7 104 777777
-17 -7 104 777777
-19 -6 104 777777
-18 -6 104 777777
-17 -6 104 777777
-19 -5 104 777777
-18 -5 104 777777
-17 -5 104 777777
-19 -4 104 666666
-18 -4 104 777777
-17 -4 104 777777
-19 -3 104 777777
-18 -3 104 777777
-17 -3 104 888888
-22 -16 105 555555
-22 -15 105 444444
-22 -14 105 444444
-22 -13 105 555555
-22 -12 105 555555
-22 -11 105 666666
-22 -10 105 666666
-22 -9 105 666666
-21 -8 105 888888
-21 -7 105 888888
-20 -7 105 666666
-21 -6 105 666666
-20 -6 105 666666
-20 -5 105 777777
-20 -4 105 777777
-20 -3 105 777777
-20 -2 105 777777
-19 -2 105 777777
-18 -2 105 777777
-17 -2 105 777777
-32 -1 105 555555
-31 -1 105 666666
-19 -1 105 777777
-18 -1 105 777777
-17 -1 105 888888
-22 -16 106 444444
-22 -15 106 555555
-22 -14 106 666666
-22 -13 106 444444
-22 -12 106 555555
-22 -11 106 777777
-22 -10 106 888888
-22 -9 106 777777
-22 -8 106 666666
-22 -7 106 666666
-22 -6 106 666666
-21 -5 106 777777
-22 -4 106 777777
-21 -4 106 666666
-22 -3 106 777777
-21 -3 106 666666
-32 -2 106 555555
-31 -2 106 555555
-21 -2 106 777777
-30 -1 106 666666
-29 -1 106 666666
-28 -1 106 777777
-21 -1 106 666666
-20 -1 106 777777
-21 -16 107 555555
-21 -15 107 444444
-21 -14 107 555555
-22 -13 107 444444
-22 -12 107 444444
-22 -11 107 666666
-22 -10 107 555555
-22 -9 107 555555
-22 -8 107 666666
-23 -7 107 555555
-23 -6 107 666666
-24 -5 107 777777
-23 -5 107 777777
-22 -5 107 666666
-24 -4 107 666666
-23 -4 107 777777
-28 -3 107 666666
-27 -3 107 777777
-26 -3 107 777777
-25 -3 107 777777
-24 -3 107 777777
-23 -3 107 777777
-32 -2 107 777777
-31 -2 107 777777
-30 -2 107 666666
-29 -2 107 555555
-28 -2 107 777777
-27 -2 107 777777
-26 -2 107 666666
-25 -2 107 666666
-24 -2 107 777777
-23 -2 107 777777
-22 -2 107 777777
-27 -1 107 777777
-26 -1 107 777777
-25 -1 107 777777
-24 -1 107 777777
-23 -1 107 777777
-22 -1 107 777777
-20 -16 108 555555
-21 -15 108 333333
-21 -14 108 333333
-21 -13 108 333333
-22 -12 108 333333
-22 -11 108 555555
-22 -10 108 333333
-22 -9 108 777777
-23 -8 108 777777
-23 -7 108 555555
-24 -6 108 555555
-25 -5 108 666666
-27 -4 108 666666
-26 -4 108 666666
-25 -4 108 666666
-28 -3 108 777777
-32 -2 108 666666
-31 -2 108 666666
-30 -2 108 666666
-29 -2 108 777777
-20 -16 109 555555
-19 -16 109 333333
-20 -15 109 333333
-21 -14 109 222222
-22 -13 109 333333
-22 -12 109 333333
-22 -11 109 333333
-22 -10 109 444444
-22 -9 109 444444
-23 -8 109 666666
-23 -7 109 555555
-24 -6 109 555555
-25 -5 109 666666
-26 -4 109 666666
-28 -3 109 666666
-27 -3 109 555555
-32 -2 109 444444
-31 -2 109 666666
-30 -2 109 666666
-29 -2 109 666666
-19 -16 110 333333
-17 -16 110 555555
-20 -15 110 333333
-21 -14 110 444444
-22 -13 110 444444
-22 -12 110 333333
-22 -11 110 333333
-22 -10 110 444444
-22 -9 110 555555
-23 -8 110 555555
-23 -7 110 444444
-24 -6 110 666666
-25 -5 110 666666
-26 -4 110 666666
-29 -3 110 666666
-28 -3 110 555555
-27 -3 110 666666
-32 -2 110 555555
-31 -2 110 666666
-30 -2 110 555555
-16 -16 97 555555
-16 -15 97 444444
-15 -16 98 444444
-16 -15 98 555555
-15 -16 99 666666
-15 -15 99 555555
-16 -14 99 666666
-15 -16 100 444444
-15 -15 100 555555
-16 -14 100 666666
-16 -13 100 555555
-15 -16 101 555555
-15 -15 101 555555
-15 -14 101 555555
-15 -13 101 666666
-16 -12 101 777777
-15 -12 101 666666
-14 -16 102 555555
-14 -15 102 666666
-14 -14 102 555555
-14 -13 102 555555
-15 -12 102 666666
-16 -11 102 666666
-15 -11 102 666666
-16 -10 102 777777
-14 -16 103 555555
-14 -15 103 555555
-14 -14 103 555555
-14 -13 103 555555
-14 -12 103 555555
-14 -11 103 555555
-15 -10 103 777777
-16 -9 103 777777
-14 -16 104 444444
-14 -15 104 555555
-14 -14 104 444444
-14 -13 104 666666
-13 -12 104 555555
-13 -11 104 666666
-14 -10 104 777777
-15 -9 104 888888
-14 -9 104 888888
-16 -8 104 888888
-15 -8 104 888888
-16 -7 104 666666
-15 -7 104 666666
-14 -7 104 666666
-16 -6 104 777777
-15 -6 104 777777
-14 -6 104 777777
-16 -5 104 777777
-15 -5 104 777777
-14 -5 104 777777
-16 -4 104 777777
-15 -4 104 777777
-16 -3 104 888888
-15 -3 104 777777
-14 -16 105 555555
-14 -15 105 444444
-13 -14 105 555555
-13 -13 105 444444
-13 -12 105 555555
-13 -11 105 666666
-13 -10 105 555555
-13 -9 105 777777
-12 -9 105 666666
-14 -8 105 666666
-13 -8 105 666666
-13 -7 105 666666
-13 -6 105 666666
-13 -5 105 777777
-14 -4 105 666666
-14 -3 105 666666
-16 -2 105 777777
-15 -2 105 777777
-16 -1 105 888888
-15 -1 105 777777
-14 -16 106 444444
-14 -15 106 444444
-13 -14 106 333333
-13 -13 106 444444
-12 -12 106 555555
-12 -11 106 555555
-12 -10 106 555555
-12 -9 106 555555
-12 -8 106 555555
-12 -7 106 666666
-12 -6 106 666666
-12 -5 106 777777
-13 -4 106 777777
-12 -4 106 666666
-13 -3 106 777777
-14 -2 106 888888
-13 -2 106 888888
-14 -1 106 777777
-15 -16 107 555555
-14 -15 107 444444
-13 -14 107 333333
-13 -13 107 444444
-12 -12 107 555555
-12 -11 107 555555
-12 -10 107 444444
-12 -9 107 555555
-11 -8 107 555555
-11 -7 107 555555
-11 -6 107 666666
-11 -5 107 666666
-12 -4 107 666666
-12 -3 107 777777
-12 -2 107 777777
-13 -1 107 666666
-12 -1 107 777777
-15 -16 108 444444
-14 -16 108 333333
-14 -15 108 333333
-13 -14 108 444444
-13 -13 108 555555
-12 -12 108 333333
-12 -11 108 444444
-12 -10 108 444444
-11 -9 108 444444
-11 -8 108 555555
-11 -7 108 555555
-11 -6 108 666666
-11 -5 108 555555
-11 -4 108 555555
-11 -3 108 666666
-11 -2 108 666666
-12 -1 108 666666
-15 -16 109 444444
-14 -16 109 333333
-14 -15 109 777777
-13 -14 109 333333
-13 -13 109 666666
-12 -12 109 333333
-12 -11 109 444444
-11 -10 109 444444
-11 -9 109 666666
-11 -8 109 444444
-11 -7 109 444444
-11 -6 109 555555
-11 -5 109 666666
-10 -4 109 666666
-11 -3 109 666666
-11 -2 109 666666
-11 -1 109 666666
-15 -16 110 333333
-14 -15 110 333333
-13 -14 110 333333
-13 -13 110 444444
-12 -12 110 444444
-12 -11 110 333333
-11 -10 110 555555
-11 -9 110 555555
-11 -8 110 444444
-11 -7 110 444444
-11 -6 110 555555
-10 -5 110 666666
-10 -4 110 666666
-10 -3 110 666666
-10 -2 110 666666
-10 -1 110 666666
-21 -16 95 333333
-20 -16 95 444444
-19 -16 95 555555
-18 -16 95 333333
