# Goxel 0.8.0
# One line per voxel
# X Y Z RRGGBB
-19 21 20 333333
-18 21 20 222222
-18 22 20 333333
-17 23 20 333333
-19 16 21 444444
-18 16 21 444444
-19 17 21 222222
-18 17 21 222222
-18 18 21 333333
-18 19 21 333333
-17 19 21 222222
-18 20 21 222222
-17 20 21 222222
-17 21 21 444444
-17 22 21 333333
-17 16 22 555555
-17 17 22 333333
-17 18 22 222222
-40 0 0 444444
-41 1 0 444444
-41 2 0 444444
-42 3 0 444444
-41 4 0 444444
-41 5 0 444444
-40 6 0 777777
-39 7 0 666666
-38 7 0 444444
-37 8 0 555555
-36 9 0 777777
-35 10 0 888888
-35 11 0 888888
-36 12 0 888888
-36 13 0 888888
-38 14 0 666666
-37 14 0 666666
-40 15 0 555555
-39 15 0 666666
-39 0 1 555555
-40 1 1 333333
-41 2 1 333333
-41 3 1 444444
-41 4 1 666666
-40 5 1 333333
-40 6 1 666666
-39 7 1 333333
-38 8 1 555555
-37 9 1 666666
-36 9 1 666666
-35 10 1 666666
-35 11 1 555555
-35 12 1 555555
-36 13 1 555555
-37 14 1 555555
-40 15 1 555555
-39 15 1 666666
-38 15 1 555555
-39 0 2 555555
-38 0 2 444444
-40 1 2 555555
-40 2 2 666666
-40 3 2 444444
-40 4 2 444444
-40 5 2 444444
-39 6 2 444444
-39 7 2 444444
-38 7 2 444444
-37 8 2 555555
-36 8 2 555555
-35 9 2 444444
-35 10 2 444444
-35 11 2 333333
-35 12 2 333333
-36 13 2 444444
-36 14 2 555555
-40 15 2 444444
-39 15 2 555555
-38 15 2 333333
-37 15 2 444444
-38 0 3 555555
-37 0 3 444444
-39 1 3 555555
-39 2 3 777777
-40 3 3 555555
-39 4 3 666666
-39 5 3 444444
-39 6 3 555555
-38 7 3 333333
-37 8 3 666666
-36 8 3 555555
-35 9 3 444444
-35 10 3 444444
-35 11 3 444444
-35 12 3 333333
-35 13 3 333333
-36 14 3 444444
-39 15 3 444444
-38 15 3 333333
-37 15 3 222222
-37 0 4 666666
-36 0 4 555555
-38 1 4 444444
-39 2 4 444444
-38 2 4 444444
-39 3 4 333333
-39 4 4 555555
-39 5 4 555555
-38 6 4 555555
-37 7 4 333333
-36 7 4 333333
-35 8 4 444444
-35 9 4 333333
-34 10 4 333333
-34 11 4 333333
-34 12 4 333333
-35 13 4 333333
-36 14 4 333333
-37 15 4 333333
-36 15 4 333333
-36 0 5 444444
-35 0 5 333333
-34 0 5 555555
-33 0 5 222222
-37 1 5 555555
-37 2 5 444444
-38 3 5 666666
-38 4 5 777777
-38 5 5 444444
-37 6 5 333333
-36 6 5 444444
-35 7 5 444444
-34 8 5 444444
-34 9 5 444444
-33 10 5 333333
-33 11 5 333333
-33 12 5 222222
-34 13 5 333333
-35 14 5 333333
-34 14 5 333333
-35 15 5 333333
-36 1 6 444444
-35 1 6 444444
-34 1 6 444444
-33 1 6 555555
-36 2 6 555555
-35 2 6 444444
-37 3 6 666666
-36 3 6 555555
-37 4 6 666666
-37 5 6 555555
-36 5 6 444444
-36 6 6 444444
-35 6 6 555555
-34 7 6 555555
-33 8 6 444444
-33 9 6 333333
-33 13 6 333333
-33 14 6 333333
-35 15 6 333333
-34 15 6 444444
-34 2 7 333333
-33 2 7 444444
-35 3 7 555555
-34 3 7 222222
-36 4 7 444444
-35 4 7 444444
-35 5 7 444444
-34 6 7 333333
-33 7 7 666666
-33 15 7 333333
-33 3 8 333333
-34 4 8 444444
-34 5 8 333333
-33 5 8 333333
-33 6 8 444444
-33 4 9 333333
-17 10 0 888888
-19 11 0 888888
-18 11 0 888888
-17 11 0 888888
-21 12 0 888888
-20 12 0 888888
-19 12 0 888888
-18 12 0 888888
-21 13 0 888888
-20 13 0 777777
-19 13 0 888888
-21 14 0 777777
-20 14 0 777777
-19 14 0 777777
-18 14 0 777777
-21 15 0 777777
-20 15 0 777777
-19 15 0 777777
-18 15 0 777777
-17 12 1 888888
-18 13 1 777777
-17 13 1 777777
-17 14 1 777777
-17 15 1 666666
-32 0 6 333333
-31 0 6 222222
-30 0 6 444444
-32 10 6 333333
-32 11 6 333333
-32 12 6 333333
-30 0 7 333333
-29 0 7 333333
-32 1 7 444444
-31 1 7 333333
-32 8 7 444444
-32 9 7 555555
-31 9 7 333333
-31 10 7 444444
-31 11 7 333333
-31 12 7 333333
-32 13 7 333333
-32 14 7 444444
-28 0 8 444444
-27 0 8 333333
-30 1 8 333333
-29 1 8 333333
-32 2 8 333333
-31 2 8 555555
-32 3 8 333333
-32 6 8 333333
-32 7 8 555555
-31 8 8 444444
-30 9 8 444444
-31 10 8 333333
-30 11 8 333333
-31 12 8 444444
-31 13 8 444444
-31 14 8 333333
-32 15 8 444444
-26 0 9 444444
-25 0 9 444444
-28 1 9 333333
-27 1 9 222222
-30 2 9 555555
-29 2 9 333333
-28 2 9 333333
-31 3 9 333333
-30 3 9 444444
-32 4 9 333333
-32 5 9 333333
-31 6 9 555555
-31 7 9 666666
-30 8 9 444444
-30 9 9 444444
-30 10 9 444444
-30 11 9 333333
-30 12 9 333333
-30 13 9 444444
-30 14 9 222222
-31 15 9 333333
-24 0 10 444444
-26 1 10 444444
-25 1 10 444444
-27 2 10 333333
-26 2 10 222222
-29 3 10 444444
-28 3 10 444444
-31 4 10 333333
-30 4 10 333333
-31 5 10 333333
-30 5 10 444444
-30 6 10 333333
-30 7 10 333333
-29 8 10 444444
-29 9 10 555555
-29 10 10 333333
-29 11 10 333333
-29 12 10 333333
-29 13 10 333333
-30 14 10 222222
-30 15 10 333333
-23 0 11 333333
-24 1 11 444444
-23 1 11 333333
-25 2 11 444444
-27 3 11 222222
-26 3 11 333333
-29 4 11 333333
-28 4 11 333333
-29 5 11 444444
-28 5 11 333333
-29 6 11 555555
-28 6 11 555555
-29 7 11 333333
-28 8 11 333333
-28 9 11 222222
-28 10 11 333333
-28 11 11 222222
-28 12 11 222222
-28 13 11 222222
-29 14 11 333333
-29 15 11 333333
-22 0 12 444444
-22 1 12 333333
-24 2 12 333333
-23 2 12 333333
-26 3 12 222222
-25 3 12 333333
-27 4 12 444444
-26 4 12 333333
-27 5 12 333333
-27 6 12 444444
-28 7 12 333333
-28 8 12 444444
-27 9 12 222222
-27 10 12 555555
-27 11 12 555555
-27 12 12 333333
-28 13 12 222222
-28 14 12 222222
-28 15 12 222222
-21 0 13 444444
-22 1 13 222222
-22 2 13 333333
-24 3 13 333333
-23 3 13 222222
-25 4 13 333333
-26 5 13 333333
-26 6 13 444444
-27 7 13 222222
-27 8 13 333333
-27 9 13 444444
-27 10 13 555555
-27 11 13 444444
-27 12 13 333333
-27 13 13 444444
-27 14 13 333333
-28 15 13 222222
-20 0 14 444444
-21 1 14 333333
-22 2 14 333333
-23 3 14 222222
-24 4 14 222222
-25 5 14 222222
-25 6 14 333333
-26 7 14 444444
-26 8 14 333333
-26 9 14 333333
-26 10 14 333333
-26 11 14 444444
-26 12 14 333333
-26 13 14 333333
-26 14 14 222222
-27 15 14 333333
-19 0 15 333333
-18 0 15 333333
-17 0 15 222222
-20 1 15 333333
-21 2 15 666666
-22 3 15 222222
-23 4 15 333333
-24 5 15 222222
-24 6 15 555555
-25 7 15 444444
-25 8 15 333333
-25 9 15 333333
-25 10 15 555555
-25 11 15 333333
-25 12 15 555555
-25 13 15 444444
-26 14 15 222222
-26 15 15 333333
-10 0 0 666666
-10 1 0 666666
-10 2 0 666666
-11 3 0 666666
-11 4 0 777777
-11 5 0 666666
-12 6 0 888888
-13 7 0 777777
-12 7 0 888888
-14 8 0 777777
-13 8 0 777777
-15 9 0 888888
-14 9 0 777777
-16 10 0 888888
-15 10 0 777777
-16 11 0 888888
-10 0 1 666666
-10 1 1 666666
-10 2 1 666666
-10 3 1 555555
-11 4 1 666666
-11 5 1 777777
-11 6 1 666666
-12 7 1 888888
-12 8 1 888888
-13 9 1 777777
-14 10 1 777777
-15 11 1 888888
-14 11 1 888888
-16 12 1 888888
-15 12 1 777777
-16 13 1 888888
-16 14 1 777777
-16 15 1 666666
-10 0 2 555555
-10 1 2 666666
-10 2 2 666666
-10 3 2 666666
-10 4 2 777777
-10 5 2 777777
-11 6 2 666666
-11 7 2 666666
-11 8 2 777777
-12 9 2 888888
-13 10 2 888888
-13 11 2 777777
-14 12 2 888888
-15 13 2 777777
-14 13 2 888888
-15 14 2 777777
-14 14 2 777777
-15 15 2 777777
-14 15 2 777777
-10 0 3 666666
-10 1 3 555555
-10 2 3 666666
-10 3 3 777777
-10 4 3 777777
-10 5 3 777777
-10 6 3 666666
-11 7 3 777777
-11 8 3 777777
-11 9 3 888888
-12 10 3 777777
-12 11 3 888888
-13 12 3 777777
-13 13 3 777777
-13 14 3 666666
-13 15 3 666666
-10 0 4 555555
-10 1 4 555555
-10 2 4 666666
-9 3 4 666666
-9 4 4 666666
-10 5 4 666666
-10 6 4 777777
-10 7 4 777777
-11 8 4 777777
-11 9 4 888888
-11 10 4 777777
-11 11 4 888888
-12 12 4 777777
-12 13 4 666666
-12 14 4 666666
-13 15 4 777777
-10 0 5 444444
-9 1 5 666666
-9 2 5 666666
-9 3 5 666666
-9 4 5 666666
-9 5 5 666666
-10 6 5 777777
-10 7 5 777777
-10 8 5 666666
-11 9 5 777777
-11 10 5 777777
-11 11 5 888888
-11 12 5 888888
-11 13 5 777777
-12 14 5 666666
-12 15 5 666666
-10 0 6 555555
-10 1 6 666666
-9 2 6 555555
-9 3 6 444444
-9 4 6 555555
-9 5 6 666666
-9 6 6 666666
-10 7 6 666666
-10 8 6 777777
-10 9 6 777777
-10 10 6 666666
-10 11 6 666666
-10 12 6 666666
-10 13 6 555555
-11 14 6 555555
-10 14 6 555555
-11 15 6 666666
-10 15 6 666666
-10 0 7 444444
-9 1 7 777777
-9 2 7 666666
-9 3 7 666666
-9 4 7 777777
-9 5 7 666666
-9 6 7 666666
-9 7 7 666666
-9 8 7 666666
-9 9 7 777777
-9 10 7 777777
-9 11 7 666666
-9 12 7 555555
-9 13 7 666666
-9 14 7 666666
-9 15 7 777777
-10 0 8 666666
-9 1 8 777777
-9 2 8 777777
-9 3 8 555555
-9 4 8 666666
-9 5 8 666666
-9 6 8 666666
-9 7 8 666666
-9 8 8 555555
-9 9 8 666666
-9 10 8 777777
-8 11 8 666666
-8 12 8 666666
-8 13 8 555555
-7 13 8 555555
-8 14 8 666666
-8 15 8 777777
-10 0 9 444444
-9 1 9 777777
-9 2 9 777777
-9 3 9 555555
-9 4 9 444444
-8 5 9 444444
-8 6 9 444444
-8 7 9 555555
-8 8 9 666666
-8 9 9 555555
-8 10 9 777777
-7 10 9 777777
-7 11 9 777777
-7 12 9 666666
-6 13 9 555555
-7 14 9 555555
-6 14 9 555555
-7 15 9 666666
-6 15 9 666666
-10 0 10 333333
-9 1 10 555555
-9 2 10 444444
-8 3 10 333333
-8 4 10 333333
-8 5 10 333333
-8 6 10 333333
-8 7 10 444444
-8 8 10 555555
-7 9 10 555555
-7 10 10 555555
-6 11 10 888888
-6 12 10 555555
-5 13 10 555555
-5 14 10 555555
-4 14 10 555555
-5 15 10 666666
-4 15 10 666666
-9 0 11 444444
-9 1 11 444444
-8 2 11 777777
-8 3 11 333333
-7 4 11 222222
-7 5 11 222222
-7 6 11 333333
-7 7 11 333333
-7 8 11 666666
-7 9 11 777777
-6 10 11 555555
-6 11 11 666666
-5 12 11 777777
-4 12 11 666666
-4 13 11 555555
-3 13 11 555555
-3 14 11 555555
-2 14 11 555555
-3 15 11 555555
-2 15 11 555555
-9 0 12 333333
-9 1 12 333333
-8 2 12 333333
-7 3 12 222222
-7 4 12 333333
-6 5 12 333333
-6 6 12 333333
-6 7 12 444444
-6 8 12 444444
-6 9 12 777777
-5 10 12 444444
-5 11 12 666666
-4 11 12 666666
-3 12 12 666666
-2 12 12 555555
-2 13 12 555555
-1 13 12 555555
-1 14 12 555555
-1 15 12 555555
-10 0 13 333333
-9 0 13 444444
-9 1 13 222222
-8 2 13 333333
-7 3 13 222222
-6 4 13 444444
-6 5 13 333333
-6 6 13 444444
-5 7 13 444444
-5 8 13 444444
-5 9 13 444444
-5 10 13 777777
-4 11 13 666666
-3 11 13 555555
-2 12 13 666666
-1 12 13 555555
-11 0 14 222222
-10 0 14 333333
-9 1 14 222222
-8 2 14 333333
-7 3 14 333333
-6 4 14 333333
-6 5 14 333333
-5 6 14 555555
-5 7 14 333333
-5 8 14 555555
-4 9 14 444444
-4 10 14 444444
-3 10 14 444444
-2 11 14 555555
-1 11 14 666666
-16 0 15 222222
-14 0 15 333333
-13 0 15 444444
-12 0 15 333333
-11 1 15 444444
-10 1 15 222222
-9 1 15 444444
-8 2 15 333333
-7 3 15 333333
-6 4 15 333333
-5 5 15 444444
-5 6 15 444444
-4 7 15 444444
-4 8 15 444444
-3 9 15 666666
-2 10 15 555555
-1 10 15 444444
0 14 12 555555
0 15 12 666666
1 15 12 666666
0 13 13 444444
1 13 13 555555
1 14 13 555555
2 14 13 555555
2 15 13 666666
3 15 13 555555
0 12 14 555555
1 12 14 666666
2 12 14 555555
2 13 14 444444
3 13 14 444444
3 14 14 555555
4 14 14 555555
5 14 14 444444
6 14 14 555555
4 15 14 555555
5 15 14 555555
6 15 14 666666
7 15 14 666666
0 11 15 444444
1 11 15 555555
2 11 15 444444
3 12 15 666666
4 12 15 555555
4 13 15 444444
5 13 15 555555
6 13 15 555555
7 13 15 555555
7 14 15 555555
8 14 15 666666
9 14 15 666666
8 15 15 666666
9 15 15 666666
10 15 15 666666
11 15 15 666666
-18 0 16 333333
-17 0 16 444444
-19 1 16 333333
-20 2 16 333333
-21 3 16 222222
-22 4 16 444444
-23 5 16 333333
-24 6 16 333333
-23 6 16 222222
-24 7 16 333333
-24 8 16 444444
-25 9 16 444444
-25 10 16 444444
-25 11 16 333333
-25 12 16 222222
-25 13 16 333333
-25 14 16 444444
-25 15 16 333333
-18 1 17 444444
-17 1 17 222222
-19 2 17 333333
-20 3 17 444444
-21 4 17 333333
-22 5 17 333333
-22 6 17 333333
-23 7 17 333333
-24 8 17 333333
-24 9 17 222222
-24 10 17 222222
-24 11 17 333333
-24 12 17 222222
-24 13 17 333333
-24 14 17 333333
-24 15 17 333333
-17 1 18 222222
-18 2 18 333333
-17 2 18 444444
-19 3 18 333333
-20 4 18 555555
-21 5 18 444444
-21 6 18 333333
-22 7 18 222222
-23 8 18 333333
-23 9 18 222222
-23 10 18 222222
-23 11 18 222222
-23 12 18 333333
-23 13 18 333333
-23 14 18 333333
-23 15 18 333333
-18 3 19 333333
-17 3 19 444444
-19 4 19 333333
-20 5 19 333333
-21 6 19 444444
-21 7 19 333333
-22 8 19 333333
-22 9 19 222222
-22 10 19 444444
-22 11 19 333333
-22 12 19 333333
-22 13 19 333333
-22 14 19 222222
-22 15 19 333333
-21 15 19 444444
-17 3 20 444444
-18 4 20 555555
-19 5 20 333333
-20 6 20 444444
-20 7 20 444444
-21 8 20 444444
-21 9 20 333333
-21 10 20 333333
-21 11 20 333333
-21 12 20 222222
-21 13 20 333333
-21 14 20 222222
-20 15 20 444444
-18 4 21 555555
-17 4 21 444444
-18 5 21 444444
-19 6 21 333333
-19 7 21 333333
-20 8 21 222222
-20 9 21 333333
-20 10 21 333333
-20 11 21 333333
-20 12 21 444444
-20 13 21 222222
-20 14 21 333333
-19 14 21 444444
-19 15 21 555555
-17 5 22 555555
-18 6 22 222222
-17 6 22 444444
-18 7 22 222222
-19 8 22 222222
-18 8 22 222222
-19 9 22 444444
-19 10 22 333333
-19 11 22 333333
-18 11 22 555555
-19 12 22 333333
-18 12 22 333333
-19 13 22 444444
-18 13 22 333333
-17 13 22 333333
-18 14 22 333333
-17 14 22 333333
-18 15 22 444444
-17 15 22 333333
-17 7 23 555555
-17 8 23 444444
-18 9 23 333333
-17 9 23 333333
-18 10 23 333333
-17 10 23 333333
-17 11 23 777777
-17 12 23 555555
0 10 16 444444
1 10 16 444444
2 10 16 555555
3 11 16 444444
4 11 16 444444
5 12 16 555555
6 12 16 555555
7 12 16 555555
8 12 16 666666
8 13 16 666666
9 13 16 555555
10 13 16 555555
11 13 16 555555
12 13 16 666666
13 13 16 555555
10 14 16 555555
11 14 16 555555
12 14 16 555555
13 14 16 555555
14 14 16 555555
15 14 16 666666
12 15 16 555555
13 15 16 555555
14 15 16 555555
15 15 16 555555
0 8 17 555555
0 9 17 555555
1 9 17 555555
2 10 17 444444
3 10 17 444444
4 10 17 555555
5 10 17 555555
5 11 17 555555
6 11 17 666666
7 11 17 666666
8 11 17 666666
9 12 17 666666
10 12 17 555555
11 12 17 555555
12 12 17 777777
13 12 17 555555
14 12 17 444444
15 12 17 555555
14 13 17 444444
15 13 17 555555
0 7 18 444444
1 8 18 666666
2 9 18 666666
3 9 18 666666
4 9 18 444444
5 10 18 666666
6 10 18 666666
7 10 18 555555
8 10 18 666666
9 11 18 666666
10 11 18 555555
11 11 18 666666
12 11 18 666666
13 11 18 666666
14 11 18 555555
15 11 18 555555
0 6 19 444444
1 7 19 444444
2 8 19 555555
3 8 19 666666
4 9 19 666666
5 9 19 777777
6 9 19 666666
8 9 19 555555
7 10 19 666666
9 10 19 666666
10 10 19 555555
11 10 19 555555
12 10 19 555555
13 10 19 555555
14 10 19 666666
15 10 19 666666
0 6 20 333333
1 6 20 444444
2 7 20 444444
3 7 20 555555
4 7 20 777777
4 8 20 555555
5 8 20 555555
6 8 20 555555
7 8 20 666666
7 9 20 555555
8 9 20 666666
9 9 20 555555
10 9 20 666666
11 9 20 555555
12 9 20 555555
13 9 20 555555
14 9 20 666666
15 9 20 666666
0 6 21 333333
1 6 21 444444
2 6 21 333333
3 6 21 444444
4 7 21 555555
5 7 21 555555
6 7 21 777777
7 7 21 555555
8 8 21 555555
9 8 21 444444
10 8 21 444444
11 8 21 444444
12 8 21 555555
13 8 21 555555
14 9 21 666666
15 9 21 555555
0 5 22 333333
1 6 22 444444
2 6 22 444444
3 6 22 555555
4 6 22 555555
5 6 22 777777
6 6 22 444444
7 7 22 444444
8 7 22 666666
9 7 22 555555
10 8 22 444444
11 8 22 555555
12 8 22 555555
13 8 22 777777
14 8 22 555555
15 8 22 444444
0 5 23 555555
1 5 23 444444
2 5 23 444444
3 5 23 444444
4 5 23 444444
5 6 23 333333
6 6 23 333333
7 6 23 555555
8 6 23 333333
9 7 23 444444
10 7 23 444444
11 7 23 444444
12 7 23 666666
13 7 23 555555
14 7 23 555555
15 7 23 666666
0 5 24 333333
1 5 24 444444
2 5 24 333333
3 5 24 555555
4 5 24 333333
5 5 24 333333
6 5 24 333333
7 5 24 333333
8 6 24 333333
9 6 24 333333
10 6 24 444444
11 6 24 555555
12 6 24 555555
13 7 24 555555
14 7 24 666666
15 7 24 555555
0 5 25 333333
1 5 25 333333
2 5 25 444444
3 5 25 333333
4 5 25 555555
5 5 25 444444
6 5 25 333333
7 5 25 333333
8 5 25 333333
9 5 25 333333
10 5 25 444444
11 6 25 555555
12 6 25 444444
13 6 25 444444
14 6 25 555555
15 6 25 555555
0 5 26 333333
1 5 26 444444
2 5 26 444444
3 5 26 444444
4 5 26 444444
5 5 26 555555
6 5 26 333333
7 5 26 333333
8 5 26 333333
9 5 26 333333
10 5 26 333333
11 5 26 444444
12 5 26 333333
13 5 26 444444
14 6 26 555555
15 6 26 444444
0 5 27 222222
1 5 27 333333
2 5 27 333333
3 5 27 444444
4 5 27 444444
5 5 27 333333
6 5 27 333333
7 5 27 444444
8 5 27 333333
9 5 27 222222
10 5 27 222222
11 5 27 333333
12 5 27 444444
13 5 27 444444
14 5 27 555555
15 5 27 444444
8 4 28 222222
9 4 28 444444
10 4 28 333333
1 5 28 333333
2 5 28 333333
3 5 28 333333
4 5 28 333333
5 5 28 333333
6 5 28 222222
7 5 28 222222
11 5 28 444444
12 5 28 555555
13 5 28 444444
14 5 28 444444
15 5 28 444444
0 6 28 222222
9 4 29 333333
10 4 29 333333
11 4 29 444444
12 4 29 333333
13 4 29 333333
3 5 29 333333
4 5 29 333333
5 5 29 444444
6 5 29 333333
7 5 29 222222
8 5 29 222222
14 5 29 333333
15 5 29 333333
0 6 29 333333
1 6 29 222222
2 6 29 444444
10 4 30 333333
11 4 30 333333
12 4 30 333333
13 4 30 333333
14 4 30 444444
3 5 30 333333
4 5 30 333333
5 5 30 222222
6 5 30 333333
7 5 30 333333
8 5 30 333333
9 5 30 333333
15 5 30 444444
0 6 30 333333
1 6 30 222222
2 6 30 444444
9 4 31 444444
10 4 31 555555
11 4 31 333333
12 4 31 333333
13 4 31 444444
14 4 31 444444
15 4 31 444444
5 5 31 222222
6 5 31 222222
7 5 31 333333
8 5 31 333333
1 6 31 333333
2 6 31 333333
3 6 31 444444
4 6 31 222222
0 7 31 555555
-16 0 16 333333
-15 0 16 444444
-14 0 16 333333
-13 1 16 333333
-12 1 16 444444
-11 1 16 333333
-10 2 16 222222
-9 2 16 222222
-8 2 16 333333
-7 3 16 333333
-6 4 16 444444
-5 5 16 444444
-4 6 16 555555
-3 7 16 555555
-3 8 16 444444
-2 8 16 666666
-2 9 16 555555
-1 9 16 666666
-16 1 17 333333
-15 1 17 555555
-14 1 17 444444
-13 1 17 444444
-12 2 17 333333
-11 2 17 333333
-10 2 17 333333
-9 2 17 333333
-8 3 17 444444
-7 3 17 444444
-6 4 17 333333
-5 4 17 444444
-4 5 17 666666
-3 6 17 333333
-2 7 17 555555
-1 8 17 777777
-16 1 18 222222
-15 2 18 555555
-14 2 18 333333
-13 2 18 444444
-12 2 18 333333
-11 2 18 333333
-10 2 18 444444
-9 3 18 333333
-8 3 18 444444
-7 3 18 444444
-6 4 18 555555
-5 4 18 777777
-4 5 18 444444
-3 6 18 444444
-2 6 18 555555
-1 6 18 444444
-1 7 18 444444
-16 2 19 333333
-15 2 19 555555
-14 2 19 333333
-13 2 19 666666
-12 3 19 666666
-11 3 19 333333
-10 3 19 333333
-9 3 19 444444
-8 3 19 333333
-7 4 19 222222
-6 4 19 444444
-5 5 19 333333
-4 5 19 333333
-3 5 19 333333
-2 6 19 333333
-1 6 19 444444
-16 3 20 555555
-15 3 20 555555
-14 3 20 555555
-13 3 20 333333
-12 3 20 555555
-11 3 20 444444
-10 4 20 444444
-9 4 20 444444
-8 4 20 444444
-7 4 20 333333
-6 4 20 333333
-5 5 20 333333
-4 5 20 444444
-3 5 20 333333
-2 5 20 333333
-1 6 20 444444
-15 3 21 444444
-14 3 21 444444
-13 3 21 333333
-16 4 21 444444
-12 4 21 444444
-11 4 21 444444
-10 4 21 333333
-9 4 21 444444
-8 4 21 333333
-7 4 21 333333
-6 4 21 555555
-5 5 21 555555
-4 5 21 333333
-3 5 21 444444
-2 5 21 333333
-1 5 21 666666
-15 4 22 444444
-14 4 22 444444
-13 4 22 444444
-12 4 22 555555
-11 4 22 222222
-10 4 22 333333
-16 5 22 444444
-9 5 22 333333
-8 5 22 333333
-7 5 22 333333
-6 5 22 333333
-5 5 22 333333
-4 5 22 333333
-3 5 22 333333
-2 5 22 333333
-1 5 22 333333
-15 5 23 444444
-14 5 23 444444
-13 5 23 555555
-12 5 23 333333
-11 5 23 555555
-10 5 23 444444
-9 5 23 333333
-8 5 23 555555
-7 5 23 444444
-6 5 23 333333
-5 5 23 333333
-4 5 23 333333
-3 5 23 333333
-2 5 23 333333
-1 5 23 333333
-16 6 23 333333
-15 6 23 444444
-16 7 23 333333
-16 11 23 555555
-16 12 23 444444
-16 13 23 333333
-16 14 23 333333
-16 15 23 333333
-15 15 23 444444
-7 5 24 666666
-5 5 24 666666
-4 5 24 333333
-3 5 24 333333
-2 5 24 333333
-1 5 24 333333
-14 6 24 444444
-13 6 24 333333
-12 6 24 333333
-11 6 24 444444
-10 6 24 333333
-9 6 24 333333
-8 6 24 444444
-6 6 24 444444
-15 7 24 555555
-14 7 24 555555
-16 8 24 666666
-15 8 24 555555
-16 9 24 666666
-15 9 24 666666
-16 10 24 333333
-15 10 24 555555
-15 11 24 444444
-15 12 24 555555
-15 13 24 333333
-14 13 24 666666
-15 14 24 444444
-14 14 24 666666
-14 15 24 333333
-1 5 25 333333
-11 6 25 333333
-10 6 25 333333
-9 6 25 333333
-8 6 25 333333
-7 6 25 444444
-6 6 25 333333
-5 6 25 222222
-4 6 25 222222
-3 6 25 333333
-2 6 25 444444
-13 7 25 444444
-12 7 25 555555
-11 7 25 333333
-14 8 25 333333
-13 8 25 555555
-12 8 25 444444
-14 9 25 444444
-13 9 25 444444
-14 10 25 444444
-13 10 25 555555
-14 11 25 555555
-13 11 25 555555
-14 12 25 555555
-13 12 25 444444
-13 13 25 444444
-13 14 25 222222
-13 15 25 333333
-8 6 26 333333
-7 6 26 333333
-6 6 26 333333
-5 6 26 333333
-4 6 26 222222
-3 6 26 333333
-2 6 26 333333
-1 6 26 333333
-10 7 26 222222
-9 7 26 333333
-11 8 26 444444
-10 8 26 333333
-12 9 26 333333
-11 9 26 555555
-12 10 26 555555
-11 10 26 444444
-12 11 26 444444
-12 12 26 555555
-12 13 26 555555
-12 14 26 333333
-12 15 26 444444
-5 6 27 222222
-4 6 27 222222
-3 6 27 222222
-2 6 27 222222
-1 6 27 333333
-8 7 27 333333
-7 7 27 222222
-6 7 27 222222
-9 8 27 222222
-8 8 27 444444
-10 9 27 444444
-9 9 27 333333
-10 10 27 666666
-11 11 27 555555
-10 11 27 444444
-11 12 27 555555
-10 12 27 555555
-11 13 27 555555
-11 14 27 444444
-11 15 27 222222
-10 15 27 333333
-2 6 28 222222
-1 6 28 222222
-6 7 28 333333
-5 7 28 222222
-4 7 28 222222
-3 7 28 333333
-7 8 28 333333
-6 8 28 333333
-8 9 28 333333
-7 9 28 333333
-9 10 28 333333
-8 10 28 222222
-9 11 28 444444
-9 12 28 333333
-10 13 28 444444
-9 13 28 222222
-10 14 28 222222
-9 14 28 333333
-9 15 28 333333
-1 6 29 222222
-3 7 29 222222
-2 7 29 222222
-5 8 29 333333
-4 8 29 333333
-6 9 29 333333
-7 10 29 222222
-6 10 29 333333
-8 11 29 333333
-7 11 29 444444
-8 12 29 444444
-7 12 29 333333
-8 13 29 333333
-8 14 29 333333
-8 15 29 444444
-2 7 30 333333
-1 7 30 222222
-4 8 30 555555
-3 8 30 222222
-5 9 30 222222
-4 9 30 333333
-5 10 30 555555
-6 11 30 444444
-6 12 30 222222
-7 13 30 222222
-6 13 30 333333
-7 14 30 222222
-6 14 30 333333
-7 15 30 222222
-6 15 30 222222
-1 7 31 222222
-2 8 31 222222
-3 9 31 222222
-4 10 31 333333
-5 11 31 444444
-4 11 31 333333
-5 12 31 555555
-4 12 31 555555
-5 13 31 555555
-5 14 31 333333
-5 15 31 444444
-36 -2 0 333333
-35 -2 0 333333
-34 -2 0 333333
-33 -2 0 333333
-39 -1 0 222222
-38 -1 0 333333
-37 -1 0 333333
-36 -2 1 333333
-35 -2 1 333333
-34 -2 1 444444
-33 -2 1 333333
-38 -1 1 333333
-37 -1 1 444444
-34 -2 2 333333
-33 -2 2 444444
-37 -1 2 333333
-36 -1 2 444444
-35 -1 2 444444
-36 -1 3 555555
-35 -1 3 333333
-34 -1 3 555555
-33 -1 3 333333
-35 -1 4 333333
-34 -1 4 444444
-33 -1 4 444444
-16 -16 0 333333
-15 -16 0 555555
-14 -15 0 333333
-13 -14 0 333333
-13 -13 0 333333
-12 -12 0 444444
-12 -11 0 444444
-11 -10 0 444444
-11 -9 0 333333
-11 -8 0 444444
-11 -7 0 444444
-10 -6 0 444444
-10 -5 0 555555
-10 -4 0 555555
-10 -3 0 666666
-10 -2 0 777777
-10 -1 0 666666
-16 -16 1 444444
-15 -15 1 333333
-14 -14 1 333333
-13 -13 1 333333
-13 -12 1 333333
-12 -11 1 333333
-12 -10 1 333333
-11 -9 1 444444
-11 -8 1 555555
-11 -7 1 444444
-10 -6 1 555555
